voter_id,dim1,dim2,dim3,jméno,kandidátka,klub,mp_id,name,party,datum
320,-8.742788125998342,2.382089434166801,-5.348687963432285,,,,320.0,Lukáš Wagenknecht,Piráti,5.0
321,-8.486132389152251,3.47298974311565,-6.055306539900294,,,,321.0,Marek Hilšer,MHS,5.0
322,4.360492827793582,-2.0553320402982656,4.369349390860871,,,,322.0,Ladislav Chlupáč,ODS,5.0
323,7.326054509008743,-4.863959799841775,2.436314520342383,,,,323.0,Raduan Nwelati,ODS,5.0
324,3.876212372471617,-0.8781539001975828,2.499472264334418,,,,324.0,Zdeněk Hraba,STAN,5.0
325,6.985015707190016,-4.220872560689112,5.169362948093474,,,,325.0,Jan Tecl,ODS+STAN+STO,5.0
326,6.662173137531493,-2.3238183020902707,3.4869637726256735,,,,326.0,Martin Červíček,ODS,5.0
327,8.767451262219724,-4.822690810315688,6.566238167588595,,,,327.0,Michal Kortyš,ODS,5.0
328,-5.887589749799084,1.7952644705109486,-4.094069045479215,,,,328.0,Hana Žáková,STAN,5.0
329,6.565156052849775,-3.7649004844577765,3.798816463567048,,,,329.0,Rostislav Koštial,ODS,5.0
330,-6.26358951988578,0.22990671678317748,1.6490767144897105,,,,330.0,Mikuláš Bek,ZelODSSTANTOP09,5.0
331,7.875782018388051,-3.655395158335914,5.187080666328749,,,,331.0,Jitka Chalánková,NK,5.0
332,-5.849299914091329,6.26972046906442,-6.785356895827508,,,,332.0,Miroslav Adámek,ANO,5.0
333,6.2751570009617605,-3.0125200932391345,5.282826525815832,,,,333.0,Herbert Pavera,ODS+STAN+TOP 09,5.0
334,-5.363207061186302,0.11456931109789964,-1.6393336301301893,,,,334.0,David Smoljak,STAN+Piráti+TOP,5.0
335,7.964686110015526,-2.6201093108372007,3.8795676920443967,,,,335.0,Hynek Hanza,ODS,5.0
336,-6.131208896788935,3.131678041230978,-5.134043555873734,,,,336.0,Miroslav Plevný,STAN,5.0
337,-7.820003745507834,2.7860936277730746,-4.285870085821175,,,,337.0,Ivo Trešl,STAN,5.0
339,7.040131348544666,-3.8487478234298633,5.820084284277392,,,,339.0,Tomáš Fiala,ODS,5.0
340,6.659423132514525,-0.7690917372758125,1.3880683621497525,,,,340.0,Jaroslav Chalupský,Svobodní,5.0
341,-3.5317747149983565,1.4204413537024183,-3.4929226237320163,,,,341.0,Petr Štěpánek,STAN,5.0
342,5.872749246681307,-3.420165785084287,5.473094016192027,,,,342.0,Miroslava Němcová,ODS+STAN+TOP 09,5.0
343,-8.544776511626747,2.178096673992,-5.741712138251203,,,,343.0,Adéla Šípová,Piráti,5.0
344,-6.0821031112607455,2.034866784573547,-4.598935156960939,,,,344.0,Pavel Kárník,STAN,5.0
345,-6.626709663494797,2.627127851769177,-3.0402894169980663,,,,345.0,Jan Holásek,HDK+TOP+SE+Z+LE,5.0
346,6.101505375972441,-3.201726420367147,4.157825773220277,,,,346.0,Jan Grulich,TOP 09+LES,5.0
347,-3.0572438837070877,1.9505485207922424,0.5218218261882308,,,,347.0,Josef Klement,KDU-ČSL,5.0
348,6.399452937896899,-2.715193122291184,4.577777640319645,,,,348.0,Tomáš Třetina,ODS+STAN+TOP 09,5.0
349,-5.919763598230687,0.8655625909891043,-3.3069740663416107,,,,349.0,Karel Zitterbart,STAN,5.0
350,6.419907366972844,-3.3011240650779903,5.586424716368835,,,,350.0,Roman Kraus,ODS+TOP 09,5.0
351,-1.1035388672511701,0.34261396954861606,-1.0496975602339993,,,,351.0,Marek Ošťádal,STAN,5.0
352,-7.455650992337051,2.657295719659282,-3.7631265837039027,,,,352.0,Helena Pešatová,STAN,5.0
353,4.179723084980553,-2.5052494994418373,5.549412427436891,,,,353.0,Ondřej Šimetka,ODS,5.0
354,-2.064641032617773,1.9426607194173438,1.6930875704034876,,,,354.0,Josef Bazala,KDU-ČSL,5.0
355,-8.13598561691702,4.9914543415423545,-4.694248512360124,,,,355.0,Petr Fiala,KDU-ČSL+SproK,5.0
356,-8.154550585152379,7.042872244043602,-7.60110123960908,,,,356.0,Věra Procházková,ANO,5.0
357,5.579865555722802,-2.686421109591394,4.788776505287562,,,,357.0,Jan Paparega,ProMOST,5.0
358,4.103551019853588,-0.015032349892955722,-0.4550009089526957,,,,358.0,Daniela Kovářová,NK,5.0
359,6.829557633227596,-3.9932101610268416,5.908295557207668,,,,359.0,Marek Slabý,KDUODST2020TOP,5.0
361,7.01389997318804,-4.084877765862755,5.732987059764552,,,,361.0,Jan Pirk,KDU+ODS+TOP 09,5.0
362,0.027961473757592725,-1.166008788446799,1.4880608900532224,,,,362.0,Hana Kordová Marvanová,KDU+ODS+TOP 09,5.0
363,1.8601006953258512,-0.2586860390739141,2.006937268818639,,,,363.0,Jarmila Smotlachová,ODS,5.0
364,-7.52386858770824,2.8083762276503803,-2.9560082788820568,,,,364.0,Martin Krsek,SEN 21,5.0
365,-3.303936781369114,1.691555831790059,1.021453172291899,,,,365.0,Bohuslav Procházka,KDU-ČSL,5.0
366,-3.731637103950859,2.137911263317243,-0.24891356220639038,,,,366.0,Ivana Váňová,KDU+ODS+TOP 09,5.0
367,-6.664683020966787,7.694733746599649,-7.873429768708304,,,,367.0,Zdeněk Matušek,ČSSD+ANO,5.0
368,-1.6578496352661651,3.4868492117734715,-5.153452476801845,,,,368.0,Jana Zwyrtek Hamplová,NEZ,5.0
369,-5.118684409049753,3.090622821423755,-1.235164306910531,,,,369.0,Eva Rajchmanová,KDU+ODS+TOP 09,5.0
